NOC,Sport,Prediction,NOC.1,Sport.1,2024,medal,Rate,,Number
LTU,Breaking,1,LTU,Breaking,0.4937259507175809,0.4937259507175809,0.030524078104780583,,2
LTU,Canoeing,6,LTU,Canoeing,0,0,,,16
LTU,Cycling,5,LTU,Cycling,0,0,,,
LTU,Cycling Road,1,LTU,Cycling Road,0.405625720701719,0.405625720701719,0.006243913909105026,,4
LTU,Cycling Track,3,LTU,Cycling Track,0.1987322579675879,0.5961967739027637,0.005093517285404129,,12
LTU,Equestrian,2,LTU,Equestrian,0.3876572260275297,0.7753144520550594,0.009253772654550308,,6
LTU,Football,11,LTU,Football,0,0,0,,2
LTU,Gymnastics,7,LTU,Gymnastics,0,0,,,
LTU,Judo,1,LTU,Judo,0,0,0,,15
LTU,Modern Pentathlon,2,LTU,Modern Pentathlon,0.4596196764594458,0.9192393529188916,0.028952650630230937,,2
LTU,Rhythmic Gymnastics,1,LTU,Rhythmic Gymnastics,0,0,0,,2
LTU,Rowing,8,LTU,Rowing,0.1014448397126234,0.8115587177009872,0.006576722965985441,,14
LTU,Sailing,2,LTU,Sailing,0.443442809426543,0.886885618853086,0.009122355911666625,,10
LTU,Shooting,2,LTU,Shooting,0,0,0,,15
PUR,Table Tennis,3,PUR,Table Tennis,0.0078108474498379,0.0234325423495137,0.0002920429953469555,,5
LTU,Tennis,1,LTU,Tennis,0,0,0,,5
LTU,Weightlifting,1,LTU,Weightlifting,0,0,0,,10
LTU,Wrestling,3,LTU,Wrestling,0.1629699099693824,0.4889097299081472,0.006137577816223126,,18
LUX,Archery,1,LUX,Archery,0.2914936257544803,0.2914936257544803,0.003221567494476608,,5
LUX,Athletics,4,LUX,Athletics,0.0085714096578533,0.0342856386314132,0.00017543093138011745,,48
LUX,Boxing,5,LUX,Boxing,0,0,0,,13
LUX,Canoeing,3,LUX,Canoeing,0,0,,,16
LUX,Cycling,4,LUX,Cycling,0,0,,,
LUX,Cycling Road,2,LUX,Cycling Road,0.0484481381797787,0.0968962763595574,0.001491552376548692,,4
LUX,Equestrian,1,LUX,Equestrian,0.6026670038483058,0.6026670038483058,0.00719313747503209,,6
LUX,Fencing,1,LUX,Fencing,0,0,0,,12
LUX,Football,11,LUX,Football,0,0,0,,2
LUX,Gymnastics,6,LUX,Gymnastics,0,0,,,
LUX,Judo,1,LUX,Judo,0,0,0,,15
LUX,Sailing,1,LUX,Sailing,0,0,0,,10
LUX,Shooting,1,LUX,Shooting,0,0,0,,15
GUY,Table Tennis,1,GUY,Table Tennis,0.0096443702765418,0.0096443702765418,0.00012019911206326555,,5
LUX,Tennis,1,LUX,Tennis,0,0,0,,5
LUX,Triathlon,1,LUX,Triathlon,0.1407470157737913,0.1407470157737913,0.0034120676065515485,,3
LUX,Weightlifting,2,LUX,Weightlifting,0,0,0,,10
LUX,Wrestling,1,LUX,Wrestling,0,0,0,,18
MAD,Athletics,2,MAD,Athletics,0.0187864345024728,0.0375728690049456,0.000192250856838978,,48
MAD,Boxing,1,MAD,Boxing,0,0,0,,13
MAD,Cycling,1,MAD,Cycling,0,0,,,
MAD,Judo,1,MAD,Judo,0.0858389347850645,0.0858389347850645,0.0007638240055483751,,15
CMR,Table Tennis,1,CMR,Table Tennis,0.009210600258373,0.009210600258373,0.00011479297671917008,,5
MAD,Tennis,1,MAD,Tennis,0,0,0,,5
MAD,Weightlifting,1,MAD,Weightlifting,0.1878051019344406,0.1878051019344406,0.004295712582826981,,10
MAD,Wrestling,1,MAD,Wrestling,0,0,0,,18
MAL,Athletics,4,MAL,Athletics,0,0,0,,48
MAL,Shooting,2,MAL,Shooting,0,0,0,,15
MAL,Weightlifting,2,MAL,Weightlifting,0,0,0,,10
MAR,Archery,1,MAR,Archery,0,0,0,,5
MAR,Athletics,13,MAR,Athletics,0.1132857634040811,1.4727149242530544,0.007535509359956853,,48
MAR,Basketball,12,MAR,Basketball,0,0,0,,2
MAR,Beach Volleyball,2,MAR,Beach Volleyball,0.4050792440125129,0.8101584880250258,0.019920465274585162,,2
MAR,Boxing,3,MAR,Boxing,0.1348397335062856,0.40451920051885676,0.005718541323683087,,13
MAR,Breaking,2,MAR,Breaking,0.1676229630780395,0.335245926156079,0.02072622032409866,,2
MAR,Canoeing,1,MAR,Canoeing,0,0,,,16
MAR,Cycling,4,MAR,Cycling,0,0,,,
MAR,Cycling BMX Racing,1,MAR,Cycling BMX Racing,0.757800789776029,0.757800789776029,0.02480242438393407,,2
MAR,Cycling Road,2,MAR,Cycling Road,0.2589338131367613,0.5178676262735226,0.007971685989662015,,4
MAR,Equestrian,2,MAR,Equestrian,0.30089130994032,0.60178261988064,0.007182581902187527,,6
MAR,Equestrianism,1,MAR,Equestrianism,0,0,,,
MAR,Fencing,2,MAR,Fencing,0.3326471377375922,0.6652942754751844,0.008909032774791785,,12
MAR,Football,19,MAR,Football,0.0282827100856781,0.5373714916278839,0.0063561004767942585,,2
MAR,Golf,1,MAR,Golf,0.6278335148806594,0.6278335148806594,0.013043399715585585,,2
MAR,Gymnastics,5,MAR,Gymnastics,0,0,,,
MAR,Judo,3,MAR,Judo,0.4952898451182103,1.485869535354631,0.013221771950673726,,15
MAR,Modern Pentathlon,2,MAR,Modern Pentathlon,0,0,0,,2
MAR,Rowing,1,MAR,Rowing,0.8435369023661838,0.8435369023661838,0.006835868308042638,,14
MAR,Sailing,1,MAR,Sailing,0,0,0,,10
MAR,Shooting,1,MAR,Shooting,0.2880878543865012,0.2880878543865012,0.0026118474976643967,,15
MAR,Skateboarding,1,MAR,Skateboarding,0.6371835483914972,0.6371835483914972,0.01848876294471916,,4
MAR,Surfing,1,MAR,Surfing,0.6738625595127661,0.6738625595127661,0.026834726790870976,,2
BIH,Table Tennis,1,BIH,Table Tennis,0,0,0,,5
MAR,Taekwondo,2,MAR,Taekwondo,0.3520080584473261,0.7040161168946522,0.018299614862338744,,8
MAR,Tennis,2,MAR,Tennis,0,0,0,,5
MAR,Triathlon,1,MAR,Triathlon,0.0849988446875879,0.0849988446875879,0.002060589369929861,,3
MAR,Weightlifting,1,MAR,Weightlifting,0,0,0,,10
MAR,Wrestling,1,MAR,Wrestling,0.2881372740199673,0.2881372740199673,0.0036171604549252922,,18
MAS,Archery,6,MAS,Archery,0.0118672727423164,0.07120363645389839,0.0007869376906430791,,5
MAS,Artistic Gymnastics,12,MAS,Artistic Gymnastics,0,0,0,,14
MAS,Athletics,1,MAS,Athletics,0.5398503590442539,0.5398503590442539,0.002762277591243475,,48
MAS,Badminton,8,MAS,Badminton,0.0678335932396303,0.5426687459170424,0.009341433735765924,,5
MAS,Boxing,1,MAS,Boxing,0,0,0,,13
MAS,Canoeing,1,MAS,Canoeing,0,0,,,16
MAS,Cycling,2,MAS,Cycling,0,0,,,
MAS,Cycling Road,1,MAS,Cycling Road,0.1206228295681366,0.1206228295681366,0.0018567820649862978,,4
MAS,Cycling Track,6,MAS,Cycling Track,0.0066680957718552,0.0400085746311312,0.00034180722769439867,,12
MAS,Fencing,1,MAS,Fencing,0,0,0,,12
MAS,Football,15,MAS,Football,0,0,0,,2
MAS,Golf,2,MAS,Golf,0.2135414676402311,0.4270829352804622,0.00887275576173648,,2
MAS,Gymnastics,7,MAS,Gymnastics,0,0,,,
MAS,Judo,1,MAS,Judo,0,0,0,,15
MAS,Sailing,2,MAS,Sailing,0.0857510845161786,0.1715021690323572,0.0017640423886444085,,10
MAS,Shooting,1,MAS,Shooting,0.6316680122132594,0.6316680122132594,0.005726796502987701,,15
BLR,Table Tennis,3,BLR,Table Tennis,0,0,0,,5
MAS,Taekwondo,2,MAS,Taekwondo,0,0,0,,8
MAS,Weightlifting,1,MAS,Weightlifting,0.4555035681299998,0.4555035681299998,0.010418845861928077,,10
MAS,Wrestling,2,MAS,Wrestling,0,0,0,,18
MAW,Archery,1,MAW,Archery,0,0,0,,5
MAW,Athletics,1,MAW,Athletics,0.0001729375124155,0.0001729375124155,8.848774613699322e-07,,48
MAW,Boxing,7,MAW,Boxing,0,0,0,,13
MAW,Cycling,7,MAW,Cycling,0,0,,,
MAW,Judo,1,MAW,Judo,0,0,0,,15
MDA,Archery,4,MDA,Archery,0.1507574922919944,0.6030299691679776,0.0066646457254028926,,5
MDA,Athletics,5,MDA,Athletics,0.0958871723184454,0.479435861592227,0.0024531519053896844,,48
MDA,Boxing,1,MDA,Boxing,0,0,0,,13
MDA,Canoeing,2,MDA,Canoeing,0.2,0.4,,,16
MDA,Cycling,1,MDA,Cycling,0,0,,,
MDA,Equestrian,1,MDA,Equestrian,0.2938604037533866,0.2938604037533866,0.0035073735067111685,,6
MDA,Judo,3,MDA,Judo,0.1610696699942041,0.4832090099826123,0.004299757941383525,,15
MDA,Shooting,1,MDA,Shooting,0.2646983285199121,0.2646983285199121,0.0023997945642413557,,15
BUL,Table Tennis,1,BUL,Table Tennis,0,0,0,,5
MDA,Taekwondo,1,MDA,Taekwondo,0,0,0,,8
MDA,Tennis,1,MDA,Tennis,0,0,0,,5
MDA,Weightlifting,1,MDA,Weightlifting,0.1955869984974703,0.1955869984974703,0.004473709829119757,,10
MDA,Wrestling,7,MDA,Wrestling,0.0177060203567629,0.1239421424973403,0.0015559202399791818,,18
MDV,Athletics,1,MDV,Athletics,0.0002836007288853,0.0002836007288853,1.4511131189151671e-06,,48
MDV,Badminton,1,MDV,Badminton,0.0477734370459591,0.0477734370459591,0.0008223661300789808,,5
COD,Table Tennis,4,COD,Table Tennis,0,0,0,,5
MEX,Archery,14,MEX,Archery,0.094226313297573,1.319168386166022,0.014579358233353415,,5
MEX,Artistic Gymnastics,18,MEX,Artistic Gymnastics,0.1428809869556728,2.5718577652021106,0.022845759170544343,,14
MEX,Athletics,20,MEX,Athletics,0.0587784539712958,1.175569079425916,0.0060150893125380635,,48
MEX,Badminton,1,MEX,Badminton,0.4134234939120136,0.4134234939120136,0.0071166217001527475,,5
MEX,Basketball,12,MEX,Basketball,0,0,0,,2
MEX,Beach Volleyball,2,MEX,Beach Volleyball,0,0,0,,2
MEX,Boxing,4,MEX,Boxing,0.4488453455207448,1.7953813820829791,0.025380655879977624,,13
MEX,Canoeing,1,MEX,Canoeing,0,0,,,16
MEX,Cycling,4,MEX,Cycling,0,0,,,
MEX,Cycling Mountain Bike,2,MEX,Cycling Mountain Bike,0.2937799562595016,0.5875599125190032,0.022215301406778774,,2
MEX,Cycling Road,1,MEX,Cycling Road,0.8199012176253445,0.8199012176253445,0.012620976322622383,,4
MEX,Cycling Track,9,MEX,Cycling Track,0.0191541299747913,0.17238716977312168,0.001472763804596664,,12
MEX,Equestrian,5,MEX,Equestrian,0.3158982558957129,1.5794912794785645,0.018852032451345868,,6
MEX,Equestrianism,1,MEX,Equestrianism,0,0,,,
MEX,Fencing,1,MEX,Fencing,0.44260401295855,0.44260401295855,0.005926961651497287,,12
MEX,Football,22,MEX,Football,0,0,0,,2
MEX,Golf,4,MEX,Golf,0.1905243389733815,0.762097355893526,0.015832764896279286,,2
MEX,Gymnastics,7,MEX,Gymnastics,0,0,,,
MEX,Judo,2,MEX,Judo,0.6674320993975771,1.3348641987951542,0.01187807516181156,,15
MEX,Modern Pentathlon,4,MEX,Modern Pentathlon,0.5732085227510832,2.292834091004333,0.07221582080786841,,2
MEX,Rhythmic Gymnastics,5,MEX,Rhythmic Gymnastics,0.3999460638441217,1.9997303192206084,0.05039922722438778,,2
MEX,Rowing,3,MEX,Rowing,0.6118558686598504,1.8355676059795512,0.014875103139872224,,14
MEX,Sailing,2,MEX,Sailing,0.4318040299302912,0.8636080598605824,0.00888292686538325,,10
MEX,Shooting,9,MEX,Shooting,0.011067987335962,0.09961188602365799,0.0009030962301502459,,15
MEX,Surfing,1,MEX,Surfing,0.4766385538998288,0.4766385538998288,0.018980822114743747,,2
COL,Table Tennis,1,COL,Table Tennis,0,0,0,,5
MEX,Taekwondo,2,MEX,Taekwondo,0.4374644535018601,0.8749289070037202,0.02274218110334953,,8
MEX,Tennis,3,MEX,Tennis,0,0,0,,5
MEX,Trampoline Gymnastics,1,MEX,Trampoline Gymnastics,0,0,0,,2
MEX,Triathlon,4,MEX,Triathlon,0.5997474695601762,2.398989878240705,0.05815764978737395,,3
MEX,Volleyball,12,MEX,Volleyball,0,0,0,,2
MEX,Weightlifting,1,MEX,Weightlifting,0.6241592301019153,0.6241592301019153,0.014276548564545176,,10
MEX,Wrestling,2,MEX,Wrestling,0.7519882753444304,1.5039765506888607,0.018880321967333188,,18
MGL,3x3 Basketball,4,MGL,3x3 Basketball,0,0,0,,2
MGL,Archery,1,MGL,Archery,0.528098203920824,0.528098203920824,0.005836505011865277,,5
MGL,Athletics,3,MGL,Athletics,0.3680842828325276,1.1042528484975827,0.00565018221692357,,48
MGL,Boxing,2,MGL,Boxing,0.2121044827540337,0.4242089655080674,0.0059968883949716376,,13
MGL,Cycling,1,MGL,Cycling,0,0,,,
MGL,Cycling Road,2,MGL,Cycling Road,0.1627573717021684,0.3255147434043368,0.005010742490503212,,4
MGL,Gymnastics,10,MGL,Gymnastics,0,0,,,
MGL,Judo,20,MGL,Judo,0.0230815709553983,0.461631419107966,0.004107753206781157,,15
MGL,Shooting,8,MGL,Shooting,0.0636752111792544,0.5094016894340352,0.0046183117670393625,,15
DJI,Table Tennis,1,DJI,Table Tennis,0,0,0,,5
MGL,Taekwondo,1,MGL,Taekwondo,0,0,0,,8
MGL,Weightlifting,1,MGL,Weightlifting,0.3782228050579249,0.3782228050579249,0.0086511838393326,,10
MGL,Wrestling,9,MGL,Wrestling,0.1095001861755824,0.9855016755802416,0.012371595106173028,,18
MHL,Athletics,1,MHL,Athletics,0.023717504242905,0.023717504242905,0.00012135646368075863,,48
MHL,Taekwondo,1,MHL,Taekwondo,0,0,0,,8
MHL,Weightlifting,1,MHL,Weightlifting,0.0001788947271046,0.0001788947271046,4.09190337381192e-06,,10
MKD,Athletics,1,MKD,Athletics,0.0607478211594916,0.0607478211594916,0.0003108312188636969,,48
MKD,Canoeing,1,MKD,Canoeing,0,0,,,16
MKD,Judo,1,MKD,Judo,0.024011307350864,0.024011307350864,0.00021366077066442362,,15
MKD,Shooting,1,MKD,Shooting,0.1056869979894385,0.1056869979894385,0.0009581741022099517,,15
MKD,Taekwondo,1,MKD,Taekwondo,0.2008972034322644,0.2008972034322644,0.005221956375015031,,8
MKD,Wrestling,1,MKD,Wrestling,0.028691228852272,0.028691228852272,0.00036017824754064294,,18
MLI,Athletics,1,MLI,Athletics,0.0502138923792945,0.0502138923792945,0.0002569317726008337,,48
MLI,Basketball,12,MLI,Basketball,0,0,0,,2
MLI,Boxing,1,MLI,Boxing,0.0891604306004326,0.0891604306004326,0.0012604286920669524,,13
MLI,Football,19,MLI,Football,0.0009987090997161,0.0189754728946059,0.00022444438194410294,,2
MLI,Judo,1,MLI,Judo,0,0,0,,15
MLI,Taekwondo,1,MLI,Taekwondo,0.013004726668502,0.013004726668502,0.00033803414966305866,,8
MLT,Archery,1,MLT,Archery,0,0,0,,5
MLT,Athletics,1,MLT,Athletics,0.0584223006873745,0.0584223006873745,0.0002989321194549653,,48
MLT,Badminton,1,MLT,Badminton,0,0,0,,5
MLT,Cycling,8,MLT,Cycling,0,0,,,
MLT,Judo,1,MLT,Judo,0.0239800256937643,0.0239800256937643,0.00021338241585158827,,15
MLT,Sailing,1,MLT,Sailing,0,0,0,,10
MLT,Shooting,1,MLT,Shooting,0.0118886279149389,0.0118886279149389,0.00010778407557799221,,15
MLT,Weightlifting,1,MLT,Weightlifting,0,0,0,,10
MLT,Wrestling,2,MLT,Wrestling,0,0,0,,18
MNE,Athletics,1,MNE,Athletics,0.0934485536461904,0.0934485536461904,0.0004781525868167947,,48
MNE,Boxing,1,MNE,Boxing,0.0926849927183297,0.0926849927183297,0.0013102541492843855,,13
MNE,Handball,15,MNE,Handball,0,0,0,,2
MNE,Judo,1,MNE,Judo,0,0,0,,15
MNE,Sailing,1,MNE,Sailing,0.0080387978451762,0.0080387978451762,8.268571897745893e-05,,10
MNE,Shooting,1,MNE,Shooting,0,0,0,,15
MNE,Tennis,1,MNE,Tennis,0.0320968555017696,0.0320968555017696,0.0004343257806319774,,5
MON,Archery,1,MON,Archery,0,0,0,,5
MON,Athletics,1,MON,Athletics,0.0934942934099672,0.0934942934099672,0.0004783866256062347,,48
MON,Cycling,1,MON,Cycling,0,0,,,
MON,Fencing,1,MON,Fencing,0,0,0,,12
MON,Gymnastics,6,MON,Gymnastics,0,0,,,
MON,Judo,1,MON,Judo,0.0689755184989668,0.0689755184989668,0.000613767598078626,,15
MON,Rowing,1,MON,Rowing,0.0844457220804151,0.0844457220804151,0.0006843326399829447,,14
MON,Sailing,1,MON,Sailing,0,0,0,,10
MON,Shooting,1,MON,Shooting,0,0,0,,15
DOM,Table Tennis,1,DOM,Table Tennis,0,0,0,,5
MON,Taekwondo,1,MON,Taekwondo,0,0,0,,8
MON,Triathlon,1,MON,Triathlon,0,0,0,,3
MON,Weightlifting,1,MON,Weightlifting,0,0,0,,10
MOZ,Athletics,1,MOZ,Athletics,0.0282985074155039,0.0282985074155039,0.00014479629695508993,,48
MOZ,Boxing,2,MOZ,Boxing,0.0461266262812749,0.0922532525625498,0.0013041507951821478,,13
MOZ,Canoeing,4,MOZ,Canoeing,0,0,,,16
MOZ,Judo,1,MOZ,Judo,0.1495061824906329,0.1495061824906329,0.0013303568066190764,,15
MOZ,Sailing,1,MOZ,Sailing,0.0745160076765207,0.0745160076765207,0.0007664590886260696,,10
MRI,Archery,1,MRI,Archery,0,0,0,,5
MRI,Athletics,2,MRI,Athletics,0.0540026593691644,0.1080053187383288,0.0005526358678619278,,48
MRI,Badminton,2,MRI,Badminton,0.0923896157858548,0.1847792315717096,0.0031807671999904354,,5
MRI,Beach Volleyball,2,MRI,Beach Volleyball,0,0,0,,2
MRI,Boxing,2,MRI,Boxing,0,0,0,,13
MRI,Cycling,1,MRI,Cycling,0,0,,,
MRI,Cycling Road,2,MRI,Cycling Road,0.1415644751036651,0.2831289502073302,0.004358285730035959,,4
MRI,Judo,1,MRI,Judo,0.2702932023857574,0.2702932023857574,0.002405160747110169,,15
MRI,Sailing,2,MRI,Sailing,0.0350281376063943,0.0700562752127886,0.000720587032590716,,10
EST,Table Tennis,1,EST,Table Tennis,0,0,0,,5
MRI,Triathlon,1,MRI,Triathlon,0.1630951566289529,0.1630951566289529,0.003953843693663069,,3
MRI,Weightlifting,1,MRI,Weightlifting,0,0,0,,10
MRI,Wrestling,2,MRI,Wrestling,0,0,0,,18
MTN,Athletics,1,MTN,Athletics,0.0001444624282633,0.0001444624282633,7.391776659643196e-07,,48
MTN,Wrestling,5,MTN,Wrestling,0,0,0,,18
MYA,Archery,1,MYA,Archery,0,0,0,,5
MYA,Athletics,2,MYA,Athletics,0,0,0,,48
MYA,Badminton,1,MYA,Badminton,0.0005810196474881,0.0005810196474881,1.0001601487139765e-05,,5
MYA,Boxing,1,MYA,Boxing,0,0,0,,13
MYA,Canoeing,2,MYA,Canoeing,0,0,,,16
MYA,Football,13,MYA,Football,0,0,0,,2
MYA,Judo,1,MYA,Judo,0,0,0,,15
MYA,Rowing,1,MYA,Rowing,0,0,0,,14
MYA,Sailing,3,MYA,Sailing,0,0,0,,10
MYA,Shooting,1,MYA,Shooting,0,0,0,,15
MYA,Weightlifting,1,MYA,Weightlifting,0,0,0,,10
NAM,Athletics,1,NAM,Athletics,0.0140502302601985,0.0140502302601985,7.189147057022854e-05,,48
NAM,Boxing,1,NAM,Boxing,0,0,0,,13
NAM,Cycling,4,NAM,Cycling,0,0,,,
NAM,Cycling Mountain Bike,1,NAM,Cycling Mountain Bike,0.063271700839961,0.063271700839961,0.002392266515687131,,2
NAM,Cycling Road,1,NAM,Cycling Road,0.0061417992735131,0.0061417992735131,9.45424906598066e-05,,4
NAM,Gymnastics,5,NAM,Gymnastics,0,0,,,
NAM,Rowing,1,NAM,Rowing,0,0,0,,14
NAM,Shooting,1,NAM,Shooting,0,0,0,,15
NAM,Wrestling,1,NAM,Wrestling,0,0,0,,18
NBO,Athletics,2,NBO,Athletics,0,0,0,,48
NCA,Athletics,1,NCA,Athletics,0.1598395757400912,0.1598395757400912,0.0008178586359419732,,48
NCA,Boxing,1,NCA,Boxing,0,0,0,,13
NCA,Cycling,2,NCA,Cycling,0,0,,,
NCA,Judo,1,NCA,Judo,0.1604333115930198,0.1604333115930198,0.001427590113870946,,15
NCA,Rowing,1,NCA,Rowing,0.0348458832898002,0.0348458832898002,0.0002823846456252521,,14
NCA,Shooting,1,NCA,Shooting,0.0402951318540645,0.0402951318540645,0.0003653216812115169,,15
NCA,Surfing,1,NCA,Surfing,0.2207544878140465,0.2207544878140465,0.008790941542488781,,2
NCA,Taekwondo,1,NCA,Taekwondo,0,0,0,,8
NCA,Weightlifting,1,NCA,Weightlifting,0,0,0,,10
NCA,Wrestling,1,NCA,Wrestling,0,0,0,,18
NED,3x3 Basketball,4,NED,3x3 Basketball,0.3564326382185885,1.425730552874354,0.06040435438369227,,2
NED,Archery,9,NED,Archery,0.4871832944559744,4.3846496501037695,0.04845884622993484,,5
NED,Artistic Gymnastics,76,NED,Artistic Gymnastics,0.035550992630561,2.7018754399226363,0.024000703477639752,,14
NED,Athletics,57,NED,Athletics,0.0007238096348343,0.0412571491855551,0.00021110238562331994,,48
NED,Badminton,2,NED,Badminton,0.9120319262879248,1.8240638525758497,0.03139921312374235,,5
NED,Beach Volleyball,6,NED,Beach Volleyball,0.3130035546432937,1.8780213278597624,0.0461774568797767,,2
NED,Boxing,1,NED,Boxing,0.381752283070298,0.381752283070298,0.005396693663360729,,13
NED,Breaking,3,NED,Breaking,0.9683320939457744,2.904996281837323,0.17959828376860348,,2
NED,Canoeing,2,NED,Canoeing,0,0,,,16
NED,Cycling,38,NED,Cycling,0,0,,,
NED,Cycling BMX Racing,6,NED,Cycling BMX Racing,0.2294239319845755,1.3765435919074531,0.04505355340097269,,2
NED,Cycling Mountain Bike,2,NED,Cycling Mountain Bike,0.2535528120310091,0.5071056240620182,0.01917337116365308,,2
NED,Cycling Road,10,NED,Cycling Road,0.60879503900764,6.0879503900764,0.09371357923944962,,4
NED,Cycling Track,29,NED,Cycling Track,0.1372657425069977,3.980706532702933,0.03400856633241425,,12
NED,Equestrian,22,NED,Equestrian,0.2051212104675857,4.512666630286885,0.05386097337894704,,6
NED,Equestrianism,24,NED,Equestrianism,0,0,,,
NED,Fencing,1,NED,Fencing,0.6732332407978168,0.6732332407978168,0.009015344379843174,,12
NED,Football,22,NED,Football,0,0,0,,2
NED,Golf,1,NED,Golf,0.164243570003975,0.164243570003975,0.0034122016163533777,,2
NED,Gymnastics,45,NED,Gymnastics,0,0,,,
NED,Handball,17,NED,Handball,0.1703929721813804,2.8966805270834666,0.0360555366625467,,2
NED,Judo,20,NED,Judo,0.0279679371352223,0.559358742704446,0.0049773641350609145,,15
NED,Modern Pentathlon,6,NED,Modern Pentathlon,0,0,0,,2
NED,Rowing,33,NED,Rowing,0.2074160416426238,6.844729374206586,0.0554684311676452,,14
NED,Sailing,11,NED,Sailing,0.2543842184678982,2.7982264031468804,0.028782084891554736,,10
NED,Shooting,3,NED,Shooting,0,0,0,,15
NED,Skateboarding,2,NED,Skateboarding,0.531197950995175,1.06239590199035,0.030826888162642944,,4
EUN,Table Tennis,11,EUN,Table Tennis,0,0,0,,5
NED,Taekwondo,1,NED,Taekwondo,0,0,0,,8
NED,Tennis,11,NED,Tennis,0.2379904836174749,2.617895319792224,0.03542463617094424,,5
NED,Triathlon,4,NED,Triathlon,0.0748279321806005,0.299311728722402,0.007256081759318019,,3
NED,Volleyball,13,NED,Volleyball,0.4858549345911547,6.316114149685011,0.09367503843170272,,2
NED,Weightlifting,1,NED,Weightlifting,0,0,0,,10
NED,Wrestling,1,NED,Wrestling,0,0,0,,18
NEP,Archery,1,NEP,Archery,0,0,0,,5
NEP,Athletics,1,NEP,Athletics,0.0019524392961844,0.0019524392961844,9.99013749969785e-06,,48
NEP,Badminton,1,NEP,Badminton,0.0655150684071623,0.0655150684071623,0.0011277684127274858,,5
NEP,Boxing,5,NEP,Boxing,0,0,0,,13
NEP,Judo,1,NEP,Judo,0.1789538724522343,0.1789538724522343,0.0015923923567681757,,15
NEP,Shooting,1,NEP,Shooting,0.1209310331986819,0.1209310331986819,0.001096378801260381,,15
FIN,Table Tennis,1,FIN,Table Tennis,0,0,0,,5
NEP,Taekwondo,1,NEP,Taekwondo,0,0,0,,8
NEP,Weightlifting,1,NEP,Weightlifting,0,0,0,,10
NFL,Athletics,1,NFL,Athletics,0,0,0,,48
NGR,Artistic Gymnastics,7,NGR,Artistic Gymnastics,0,0,0,,14
NGR,Athletics,48,NGR,Athletics,0.0088616968164809,0.42536144719108326,0.0021764668191292373,,48
NGR,Badminton,1,NGR,Badminton,0.5090846544041285,0.5090846544041285,0.008763321272492164,,5
NGR,Basketball,12,NGR,Basketball,0.0939778476391901,1.1277341716702813,0.02119885561745564,,2
NGR,Boxing,2,NGR,Boxing,0.4157612429999483,0.8315224859998966,0.011754932007338525,,13
NGR,Canoeing,1,NGR,Canoeing,0,0,,,16
NGR,"Cycling Road, Cycling Track",3,NGR,"Cycling Road, Cycling Track",0.8979445204444108,2.693833561333232,0.16187238733984716,,16
NGR,Football,18,NGR,Football,0.0413329553635637,0.7439931965441465,0.008800049100037809,,2
NGR,Handball,16,NGR,Handball,0,0,0,,2
NGR,Judo,1,NGR,Judo,0,0,0,,15
NGR,Rowing,1,NGR,Rowing,0,0,0,,14
FRG,Table Tennis,10,FRG,Table Tennis,0,0,0,,5
NGR,Taekwondo,1,NGR,Taekwondo,0.1421150192753395,0.1421150192753395,0.0036940207141333346,,8
NGR,Tennis,1,NGR,Tennis,0,0,0,,5
NGR,Weightlifting,2,NGR,Weightlifting,0.410825675441799,0.821651350883598,0.018793834727235316,,10
NGR,Wrestling,6,NGR,Wrestling,0.3212556034935564,1.9275336209613385,0.02419748855122837,,18
NIG,Athletics,1,NIG,Athletics,0.0234324993389315,0.0234324993389315,0.00011989816575346957,,48
NIG,Boxing,1,NIG,Boxing,0,0,0,,13
NIG,Fencing,1,NIG,Fencing,0.0264376703579317,0.0264376703579317,0.00035402990885458215,,12
NIG,Judo,1,NIG,Judo,0.051153661765702,0.051153661765702,0.00045518266187925295,,15
NIG,Rowing,1,NIG,Rowing,0,0,0,,14
NIG,Taekwondo,2,NIG,Taekwondo,0.0404214487081466,0.0808428974162932,0.0021013636642285847,,8
NOR,Archery,1,NOR,Archery,0,0,0,,5
NOR,Artistic Gymnastics,5,NOR,Artistic Gymnastics,0,0,0,,14
NOR,Athletics,30,NOR,Athletics,0.1177903213371591,3.5337096401147727,0.018081097454729897,,48
NOR,Badminton,1,NOR,Badminton,0,0,0,,5
NOR,Beach Volleyball,2,NOR,Beach Volleyball,0.1868098960578108,0.3736197921156216,0.009186696436249722,,2
NOR,Boxing,2,NOR,Boxing,0.5695233410445475,1.139046682089095,0.01610229010829602,,13
NOR,Canoeing,2,NOR,Canoeing,0,0,,,16
NOR,Cycling,9,NOR,Cycling,0,0,,,
NOR,Cycling BMX Racing,1,NOR,Cycling BMX Racing,0,0,0,,2
NOR,Cycling Mountain Bike,1,NOR,Cycling Mountain Bike,0.6668220880916207,0.6668220880916207,0.02521215854931871,,2
